Year,Unemployment Rate: Monthly: Thailand,Producer Price Index: YoY: Monthly: Thailand,Consumer Price Index: YoY: Monthly: Thailand,Equity Market Index: Month End: SET,Consumer Price Index,CPI: Food & Non Alcoholic Beverages (FB),"CPI: FB: CH: Rice, Flour & Cereal (RF)",CPI: FB: CH: Meats Poultry & Fish (MF),CPI: FB: CH: Eggs and Dairy Products,CPI: FB: CH: Vegetables and Fruits,CPI: FB: CH: Seasoning and Condiments (SC),CPI: FB: CH: Non Alcoholic Beverages,CPI: FB: Prepared Food,CPI: Apparel & Footwears (CF),CPI: Housing & Furnishing (HF),CPI: HF: Shelter,"CPI: HF: Electricity, Fuel, Water Supply",CPI: HF: Textile of House Furnishing,CPI: HF: Cleaning Supplies,CPI: Medical & Personal Care (HP),CPI: HP: Medical Care,CPI: HP: Personal Care Expenses,CPI: Transport & Communication (TC),CPI: TC: Public Transportation Services,CPI: TC: Vehicles & Vehicle Operation,"CPI: Recreation, Reading, Education and Religion (RR)",CPI: Tobacco & Alcoholic Beverages (TA),CPI: Non Food & Beverages (NFB),CPI: NFB: Exclude Food and Energy,CPI: NFB: Food Exclude Raw Food,Non Core CPI: Raw Food and Energy,Non Core CPI: Raw Food and Energy: Raw Food,Non Core CPI: Raw Food and Energy: Energy,Core Consumer Price Index,CPI: TC: Communication and Equipments,MoC: Exports: Custom Basis,MoC: Exports: Custom Basis: USD,Exports: Agricultural Products,Exports: Agro Industrial Products,Exports: Principle Manufacturing Products,Exports: Mineral Products and Fuel,Exports: USD: Agricultural Products,Exports: USD: Agro Industrial Products,Exports: USD: Principle Manufacturing Products,Exports: USD: Mineral Products and Fuel,"Exports: USD: Other, Special Transaction and Articles",Exp: Agricultural Products (AP),Exp: Agro Industrial Products (AIP),Exp: Principle Manufacturing Products (PMP),Exp: Mineral Products & Fuel (MPF),"Exp: Other, Special Transaction & Articles",Exp: USD: Agricultural Products (AP),Exp: USD: Agro Industrial Products (AIP),Exp: USD: Principle Manufacturing Products (PMP),Exp: USD: Mineral Products & Fuel (MPF),"Exp: USD: Other, Special Transaction & Articles",MoC: Imports: Custom Basis,MoC: Trade Balance: Custom Basis,MoC: Imports: Custom Basis: USD,MoC: Trade Balance: Custom Basis: USD,Imports: Fuel Lubricants,Imports: Capital Goods,Imports: Raw Materials and Intermediate Products,Imports: Consumer Goods,Imports: Vehicles and Transport Accessories,"Imports: Arms, Munitions Used in Official Services",Imports: USD: Fuel Lubricants,Imports: USD: Capital Goods,Imports: USD: Raw Materials and Intermediate Products,Imports: USD: Consumer Goods,Imports: USD: Vehicles and Transport Accessories,"Imports: USD: Arms, Munitions Used in Official Services",Imp: Fuel Lubricants (FL),Imp: Capital Goods (CG),Imp: Raw Materials & Intermediate Products (MIP),Imp: Consumer Goods (CSG),Imp: Vehicles & Transport Accessories (VTA),"Imp: Arms, Munitions Used in Official Services (AMO)",Imp: USD: Fuel Lubricants (FL),Imp: USD: Capital Goods (CG),Imp: USD: Raw Materials & Intermediate Products (MIP),Imp: USD: Consumer Goods (CSG),Imp: USD: Vehicles & Transport Accessories (VTA),"Imp: USD: Arms, Munitions Used in Official Services (AMO)",Foreign Reserve: Foreign Exchange,CPI: HF: Shelter: House Rent,Reserve Requirement Ratio: Local Currency Deposits: Thailand,CPI: FB: CH: MF: Meats,CPI: FB: CH: MF: Poultry & Frog,CPI: FB: CH: Fish and Aquatic Animal,CPI: FB: Prepared Food: at Home,CPI: FB: Prepared Food: Food Away From Home,CPI: HP: Medical Care: Drugs & Medical Care (DM),CPI: HP: Medical Care: Services,CPI: TA: Tabacco Products,CPI: TA: Alcohlic Beverages,Core Consumer Price Index: Exclude House Rent,M2: YoY: Monthly: Thailand,Consumer Confidence: Net Balance: Monthly: Thailand
11/1/2001,2.4,0.32414911,0.87336245,302.62,69.3,51.1,48.4,49.7,66.4,22.2,55.8,76.4,64.9,97.2,91.7,95,84,94.4,74.7,84.9,84.7,83.1,74,68.7,61.8,98.4,55,84.1,90.3,64.9,44.3,38.7,55.1,82.2,110.1,242344.0047,5441.041865,27956.3595,18627.6,180894.537,7471.3623,627.6686,418.2218,4061.3951,167.745,166.0114,27956.3595,18627.6,180894.537,7471.3623,7394.1459,627.6686,418.2218,4061.3951,167.745,166.0114,227363.795,14980.20964,5070.557427,370.484438,26569.9777,74798.1791,98556.6346,18353.6726,7812.2423,1273.0887,592.5508,1668.1128,2197.9624,409.3147,174.2249,28.3918,26569.9777,74798.1791,98556.6346,18353.6726,7812.2423,1273.0887,592.5508,1668.1128,2197.9624,409.3147,174.2249,28.3918,32584.1,95.3,6,51.3,56.6,45.6,60.9,68.5,82.6,86,38.9,74.4,79.2,5.87884093,-30.4
12/1/2001,1.8,0.81833061,0.58224163,303.85,69.1,50.8,48,49.7,66.4,21,55.8,76.3,64.9,97.2,91.6,94.9,84,94.4,74.7,84.9,84.7,83.1,73.9,68.7,61.8,98.4,55,84.1,90.3,64.9,43.6,38,54.9,82.2,110.1,222617.6751,5033.182796,28082.8746,15003.3441,168672.1713,5941.0667,634.9282,339.2119,3813.5241,134.3221,111.1964,28082.8746,15003.3441,168672.1713,5941.0667,4918.2182,634.9282,339.2119,3813.5241,134.3221,111.1964,195735.1447,26882.53036,4396.566593,636.6162031,16024.7087,63545.4607,88622.1642,16198.1396,10395.3791,949.2924,359.944,1427.3464,1990.6147,363.8396,233.4991,21.3228,16024.7087,63545.4607,88622.1642,16198.1396,10395.3791,949.2924,359.944,1427.3464,1990.6147,363.8396,233.4991,21.3228,32357.2,95.2,6,51.3,56.6,45.6,60.9,68.5,82.6,86,38.9,74.4,79.2,5.77196313,-27
1/1/2002,4.2,0.81699346,0.72674419,340.82,69.3,51,47.9,50.1,66.2,21.5,56,76.4,65,97.2,91.6,94.9,83.9,94.3,74.7,84.9,84.8,83.1,74.2,68.8,62,98.6,55,84.2,90.3,64.9,44,38.4,55.3,82.2,110.1,212048.4578,4856.813051,24801.547,17033.511,157864.7883,5683.9424,568.0611,390.14,3615.7762,130.1865,152.6493,24801.547,17033.511,157864.7883,5683.9424,6664.669,568.0611,390.14,3615.7762,130.1865,152.6493,219817.2784,-7768.820544,5000.393048,-143.5799966,25150.3395,69212.6941,100351.9796,17505.5499,6096.9511,1499.7641,572.1187,1574.4471,2282.8021,398.2154,138.6932,34.1166,25150.3395,69212.6941,100351.9796,17505.5499,6096.9511,1499.7641,572.1187,1574.4471,2282.8021,398.2154,138.6932,34.1166,33097,95.2,6,51.4,57,46.1,60.9,68.5,82.6,86.1,39,74.4,79.2,3.81990906,-27.3
2/1/2002,2.8,1.14006515,0.4341534,371.81,69.4,51,46.9,50.2,66.1,21.7,56.2,76.6,65,97.2,91.6,94.9,83.7,94.3,74.7,85,84.8,83.2,74.8,68.8,63.5,98.6,55,84.4,90.3,64.9,44.3,38.4,56.1,82.2,110.1,213841.5422,4863.350972,21879.5574,16475.7651,163018.0881,6729.0492,497.6019,374.7047,3707.4844,153.0373,130.5227,21879.5574,16475.7651,163018.0881,6729.0492,5739.0824,497.6019,374.7047,3707.4844,153.0373,130.5227,192925.1125,20916.4297,4358.904485,504.4464863,19901.0093,60541.0091,89121.9272,15130.6418,6443.2685,1787.2566,449.6387,1367.8493,2013.5998,341.8582,145.5777,40.3809,19901.0093,60541.0091,89121.9272,15130.6418,6443.2685,1787.2566,449.6387,1367.8493,2013.5998,341.8582,145.5777,40.3809,33230.3,95.2,6,51.5,58,46.2,60.9,68.5,82.6,86.2,39,74.4,79.2,4.48258725,-23.9
3/1/2002,2.7,1.79153094,0.5788712,373.95,69.5,51,47,49.9,65.8,22,56.3,76.6,65,97.2,91.6,94.9,83.7,94.3,74.8,85.1,84.8,83.4,76,68.8,65.4,98.6,55,84.7,90.4,65,44.7,38.4,57.7,82.3,110.1,247156.9772,5688.307877,23354.4075,20700.4647,190460.806,5732.5188,537.5007,476.4204,4383.4478,131.9337,159.0053,23354.4075,20700.4647,190460.806,5732.5188,6908.7803,537.5007,476.4204,4383.4478,131.9337,159.0053,230541.6025,16615.37478,5269.522342,418.7855346,24548.1719,70458.5812,108029.6972,17706.0244,7360.4758,2438.652,561.1011,1610.4819,2469.2502,404.7091,168.2394,55.7406,24548.1719,70458.5812,108029.6972,17706.0244,7360.4758,2438.652,561.1011,1610.4819,2469.2502,404.7091,168.2394,55.7406,32861,95.2,6,51.3,57.2,45.8,60.9,68.5,82.6,86.2,39,74.4,79.2,4.0818402,-21.2
4/1/2002,3.7,0.96153846,0.43103448,371.42,69.9,51.1,47,49.9,65.6,22.2,56.3,76.7,65,97.2,91.5,94.9,83.7,94.3,74.9,85.1,84.8,83.5,77.8,68.8,68.2,98.6,55,85.3,90.4,65,45.7,38.5,60.1,82.3,110.1,212387.2534,4911.823621,21749.1297,18091.0028,161143.2352,5161.6727,502.9863,418.3858,3726.7168,119.3726,144.362,21749.1297,18091.0028,161143.2352,5161.6727,6242.213,502.9863,418.3858,3726.7168,119.3726,144.362,224733.7686,-12346.5152,5162.733026,-250.9094044,24162.5843,70808.5589,102183.3154,18377.5996,6874.1043,2327.6061,555.0789,1626.6611,2347.4228,422.1824,157.9165,53.4713,24162.5843,70808.5589,102183.3154,18377.5996,6874.1043,2327.6061,555.0789,1626.6611,2347.4228,422.1824,157.9165,53.4713,33669.8,95.1,6,51.8,56.6,45.7,60.9,68.5,82.6,86.2,39,74.4,79.2,4.23380985,-20.2
5/1/2002,3,0.79744817,0.28653295,407.96,70,51,46.9,49.9,65.8,21.8,56.5,76.9,65,97.3,91.6,94.8,83.7,94.3,75.5,85.1,84.9,83.5,78.1,68.7,68.7,99.1,55,85.5,90.4,65,45.7,38.4,60.5,82.4,110.1,255938.4012,5935.491678,23652.7253,21319.1864,196271.7552,7040.3352,548.5326,494.4153,4551.7568,163.2731,177.5139,23652.7253,21319.1864,196271.7552,7040.3352,7654.399,548.5326,494.4153,4551.7568,163.2731,177.5139,229237.6713,26700.72983,5279.541026,655.9506525,28099.8972,67696.7444,106302.2929,18645.3656,7218.8213,1274.5499,647.1648,1559.1143,2448.2334,429.4188,166.2557,29.354,28099.8972,67696.7444,106302.2929,18645.3656,7218.8213,1274.5499,647.1648,1559.1143,2448.2334,429.4188,166.2557,29.354,34449.7,95.1,6,52.1,55.8,45.7,60.9,68.6,82.6,86.3,39,74.4,79.3,4.26720524,-16.9
6/1/2002,1.9,0.9569378,0.28735632,389.1,69.8,51.2,46.8,49.9,66.2,22.4,56.5,77.1,65,97.3,91.3,94.4,83.7,94.3,75.4,85.1,84.9,83.3,77,68.7,67,99.1,55,85,90.3,65,45.4,38.6,59.2,82.3,110,248940.1126,5834.078103,24049.6802,17800.2471,188510.7679,7151.2428,563.6203,417.1607,4417.876,167.5942,267.8269,24049.6802,17800.2471,188510.7679,7151.2428,11428.1747,563.6203,417.1607,4417.876,167.5942,267.8269,228371.6621,20568.45049,5313.440255,520.6378477,32227.3149,64689.425,103222.8123,17860.0614,8378.0112,1994.0374,749.8212,1505.1053,2401.6476,415.5435,194.9281,46.3945,32227.3149,64689.425,103222.8123,17860.0614,8378.0112,1994.0374,749.8212,1505.1053,2401.6476,415.5435,194.9281,46.3945,35993,94.8,6,52.1,56.1,45.6,60.9,68.6,82.5,86.4,39,74.4,79.3,4.33061176,-13.5
7/1/2002,1.7,0.31897927,0.28735632,376.02,69.8,51.2,46.9,49.7,65.8,22.5,56.4,77,65.1,97.3,91.3,94.4,83.7,94.1,75.4,85.1,85.1,83.2,76.6,68.7,66.4,99.1,55,84.8,90.3,65,45.2,38.6,58.6,82.3,110,234527.4014,5570.722123,23999.7373,17477.7547,179700.279,7518.5008,570.065,415.1486,4268.4152,178.5867,138.5066,23999.7373,17477.7547,179700.279,7518.5008,5831.1296,570.065,415.1486,4268.4152,178.5867,138.5066,243941.4813,-9414.079877,5753.336823,-182.6146994,27099.2339,74296.461,113781.4046,18512.8605,9044.4237,1207.0976,639.1329,1752.275,2683.5237,436.6241,213.3119,28.4693,27099.2339,74296.461,113781.4046,18512.8605,9044.4237,1207.0976,639.1329,1752.275,2683.5237,436.6241,213.3119,28.4693,37022.1,94.8,6,51.7,56,45.6,61.1,68.6,82.7,86.6,39,74.4,79.3,4.35266123,-12.3
8/1/2002,1.8,0.4784689,0.28735632,361.16,69.8,51.2,46.8,49.9,65.8,22.3,56.5,77,65.1,97.3,91.5,94.8,83.7,94.4,75.3,85.3,85.1,83.7,76.9,68.7,66.9,99.1,55,85.1,90.4,65,45.4,38.6,59,82.4,109.9,252317.3374,6151.080873,26902.345,16969.3506,194506.5794,5875.2431,655.8348,413.6848,4741.7499,143.2287,196.5826,26902.345,16969.3506,194506.5794,5875.2431,8063.8194,655.8348,413.6848,4741.7499,143.2287,196.5826,244223.8905,8093.446952,5911.979921,239.1009527,29432.7909,70674.3194,113224.9242,19073.5457,10082.924,1735.3862,712.4859,1710.8284,2740.8599,461.7174,244.0795,42.0089,29432.7909,70674.3194,113224.9242,19073.5457,10082.924,1735.3862,712.4859,1710.8284,2740.8599,461.7174,244.0795,42.0089,37716.3,95.1,6,51.8,56.1,45.9,61.1,68.6,82.7,86.6,39,74.3,79.3,5.23170292,-10
9/1/2002,2,1.75438596,0.42979943,331.79,70.1,51.5,47.4,50.2,65.8,22.9,56.5,77.2,65.1,97.3,91.4,94.7,83.7,94.4,75.3,85.4,85.1,83.8,77.7,68.7,68.2,99.4,55.1,85.4,90.4,65.1,46,39.1,60.1,82.4,109.9,264782.1671,6284.884099,26812.8207,17610.6918,202103.9775,10073.4797,636.4306,418.0084,4797.1511,239.1047,194.1893,26812.8207,17610.6918,202103.9775,10073.4797,8181.1973,636.4306,418.0084,4797.1511,239.1047,194.1893,232428.3193,32353.84777,5476.633349,808.2507501,27885.5633,69277.402,103331.2676,18502.8944,9645.3011,3785.8908,657.0585,1632.361,2434.7613,435.9777,227.2691,89.2057,27885.5633,69277.402,103331.2676,18502.8944,9645.3011,3785.8908,657.0585,1632.361,2434.7613,435.9777,227.2691,89.2057,36840.7,95,6,51.9,55.9,46.5,61.1,68.6,82.8,86.6,39,74.5,79.4,0.76335403,-11.8
10/1/2002,2.6,3.54267311,1.29496403,357.22,70.4,51.7,47.6,50,65.2,24.5,56.8,76.9,65.1,97.3,91.4,94.6,83.8,94.3,75.4,85.5,85.1,83.9,79,68.7,70.2,99.4,55.1,85.7,90.4,65.1,47.1,39.8,61.7,82.4,109.9,272050.1736,6314.999387,31060.8433,19784.6387,206378.5314,7797.3629,721.0038,459.2535,4790.588,180.9973,163.1569,31060.8433,19784.6387,206378.5314,7797.3629,7028.7974,721.0038,459.2535,4790.588,180.9973,163.1569,251512.8393,20537.33433,5799.235399,515.7639884,22316.6377,76492.379,119210.7701,21138.6629,10178.9354,2175.4543,514.5639,1763.7164,2748.692,487.4029,234.6999,50.1603,22316.6377,76492.379,119210.7701,21138.6629,10178.9354,2175.4543,514.5639,1763.7164,2748.692,487.4029,234.6999,50.1603,36358.4,94.9,6,51.6,55.5,46.5,61.1,68.6,82.8,86.6,39,74.5,79.4,0.78872103,-13.8
11/1/2002,1.5,3.23101777,1.2987013,364.9,70.2,51.5,47.6,49.6,64.6,23.6,57.1,76.9,65.1,97.5,91.5,94.5,84.3,94.6,75.4,85.5,85.1,83.9,77.7,68.7,68.1,99.6,55.1,85.4,90.4,65.1,46.2,39.3,60.2,82.4,109.9,270214.5645,6200.425987,31068.1697,19766.9257,202998.1694,9938.5818,712.8997,453.5779,4658.058,228.0537,147.8366,31068.1697,19766.9257,202998.1694,9938.5818,6442.7178,712.8997,453.5779,4658.058,228.0537,147.8366,256364.9505,13849.614,5842.409993,358.0159935,38455.1501,72669.6847,113089.9857,20052.1853,10236.8742,1861.0705,876.3708,1656.1004,2577.2558,456.9778,233.2925,42.4127,38455.1501,72669.6847,113089.9857,20052.1853,10236.8742,1861.0705,876.3708,1656.1004,2577.2558,456.9778,233.2925,42.4127,36872.7,94.9,6,51.3,54.4,46.4,61.1,68.5,82.8,86.7,39,74.5,79.5,1.06715236,-11.3
12/1/2002,1.4,4.05844156,1.5918958,356.48,70.2,51.5,47.5,49.4,64.3,23.6,58.5,76.8,65.2,97.5,91.5,94.5,84.3,94.6,75.4,85.6,85.1,83.9,77.7,68.7,68.4,99.5,55.1,85.5,90.4,65.4,46.1,39.1,60.4,82.4,109.8,239736.9974,5544.33389,26086.0877,15912.0645,183418.6202,7540.8543,603.286,367.9941,4241.8737,174.3953,156.7847,26086.0877,15912.0645,183418.6202,7540.8543,6779.3708,603.286,367.9941,4241.8737,174.3953,156.7847,220793.5625,18943.43488,5072.216001,472.1178886,21769.6611,66350.1918,103541.3637,19639.0596,8363.0964,1130.19,500.1071,1524.2406,2378.6208,451.1615,192.1226,25.9635,21769.6611,66350.1918,103541.3637,19639.0596,8363.0964,1130.19,500.1071,1524.2406,2378.6208,451.1615,192.1226,25.9635,38050.5,94.8,6,50.8,54.3,46.1,61.1,68.6,82.8,86.7,39,74.6,79.6,1.305895,-8.1
1/1/2003,3.4,5.02431118,2.16450216,370.01,70.8,52.2,47.4,49,63.7,26.1,59.2,76.8,65.2,97.5,91.4,94.4,84.3,94.6,75.4,85.7,85.1,84,79.8,69.6,70.9,99.5,54.8,86,90.5,65.5,47.5,40.2,62.7,82.5,109.8,262100.493,6112.418214,30381.2241,18559.0728,196653.9302,6913.1791,708.5174,432.8142,4586.1458,161.2215,223.7194,30381.2241,18559.0728,196653.9302,6913.1791,9593.0868,708.5174,432.8142,4586.1458,161.2215,223.7194,255415.6683,6684.824703,5915.138219,197.2799946,34204.4709,76115.4548,112755.7278,20869.5928,10098.827,1371.595,792.1369,1762.7479,2611.2952,483.3162,233.8774,31.7646,34204.4709,76115.4548,112755.7278,20869.5928,10098.827,1371.595,792.1369,1762.7479,2611.2952,483.3162,233.8774,31.7646,38852,94.8,6,49.9,54.1,46.5,61.1,68.6,82.9,86.7,39,73.6,79.6,3.40353824,-8
2/1/2003,2.3,5.63607085,1.87319885,361.32,70.7,51.8,47.6,49,64,24.8,59.2,76.8,65.2,97.5,91.4,94.1,85.3,94.6,75.3,85.6,85.1,83.9,80.3,69.6,71.8,99.5,54.8,86.2,90.3,65.5,47.4,39.7,63.8,82.4,109.8,258216.9702,6064.278303,29652.618,19274.2503,191869.1044,10402.2843,696.3978,452.6597,4506.0851,244.2998,164.8359,29652.618,19274.2503,191869.1044,10402.2843,7018.7132,696.3978,452.6597,4506.0851,244.2998,164.8359,231618.0907,26598.87946,5401.541294,662.7370086,28722.7795,68312.8439,103080.6299,17190.8595,9003.7275,5307.2504,669.8409,1593.1167,2403.9326,400.9062,209.975,123.7698,28722.7795,68312.8439,103080.6299,17190.8595,9003.7275,5307.2504,669.8409,1593.1167,2403.9326,400.9062,209.975,123.7698,37881.2,94.5,6,49.2,53.7,46.6,61.1,68.6,82.9,86.7,39,73.6,79.6,2.95846932,-6.5
3/1/2003,2.9,5.12,1.72661871,364.55,70.7,52,48.4,48.6,64.1,25.1,59.1,76.9,65.2,97.5,91.4,94,85.3,94.6,75.2,85.5,85.1,83.9,80.2,69.8,71.6,99.5,54.8,86.1,90.3,65.5,47.5,39.8,63.6,82.4,109.8,283196.9048,6612.115452,29265.9359,20871.6933,214227.0542,7304.7347,683.3046,487.3148,5001.7991,170.5518,269.1451,29265.9359,20871.6933,214227.0542,7304.7347,11527.4868,683.3046,487.3148,5001.7991,170.5518,269.1451,263417.2926,19779.61217,6108.935358,503.1800942,35673.0237,72527.0862,118883.3092,20558.5073,10292.2673,5483.0989,827.2965,1681.9825,2757.0341,476.7743,238.6889,127.1591,35673.0237,72527.0862,118883.3092,20558.5073,10292.2673,5483.0989,827.2965,1681.9825,2757.0341,476.7743,238.6889,127.1591,36791.7,94.4,6,48.4,53,46.8,61.2,68.6,82.9,86.7,39,73.6,79.6,3.11158941,-8.6
4/1/2003,2.7,4.6031746,1.57367668,374.63,71,52.5,49.7,48.6,64.2,27,59,77,65.2,97.5,91.3,93.9,85.3,94.6,75.4,85.5,85.2,83.8,80.1,69.8,71.4,99.5,54.9,86,90.3,65.5,48.3,41,63.4,82.4,109.8,254879.5952,5963.490764,26881.5024,20986.4482,195668.0467,5872.2583,628.9542,491.0259,4578.1012,137.3949,128.0145,26881.5024,20986.4482,195668.0467,5872.2583,5471.3397,628.9542,491.0259,4578.1012,137.3949,128.0145,249215.852,5663.743261,5788.986108,174.5046558,22227.707,74029.4654,117850.7633,21586.7166,10346.3396,3174.8602,516.323,1719.6159,2737.5322,501.4336,240.3331,73.7482,22227.707,74029.4654,117850.7633,21586.7166,10346.3396,3174.8602,516.323,1719.6159,2737.5322,501.4336,240.3331,73.7482,37106.7,94.3,6,47.9,54.3,46.8,61.2,68.6,82.9,86.8,39,73.9,79.6,2.29628321,-11.3
5/1/2003,2.7,3.79746835,1.85714286,403.82,71.3,53.5,51.3,50.1,64.5,28.4,58.8,77.5,65.6,97.6,91.1,93.6,85.3,94.8,75.2,85.8,85.8,83.9,79.3,69.8,70.2,98.8,54.9,85.7,90.1,65.8,49,42.3,62.4,82.4,109.8,287157.8156,6748.714821,28201.5824,24313.4433,216670.1518,7726.3263,662.7869,571.4088,5092.1305,181.5823,240.8064,28201.5824,24313.4433,216670.1518,7726.3263,10246.3119,662.7869,571.4088,5092.1305,181.5823,240.8064,256648.9605,30508.8551,5989.473992,759.2408291,27869.7159,77080.1618,119555.1734,20409.2175,10337.2127,1397.4792,650.4018,1798.8369,2790.0857,476.2945,241.2418,32.6133,27869.7159,77080.1618,119555.1734,20409.2175,10337.2127,1397.4792,650.4018,1798.8369,2790.0857,476.2945,241.2418,32.6133,37954.7,94,6,50.2,57.1,47,62.3,68.6,83.2,87.3,39,73.7,79.7,3.1864849,-8.3
6/1/2003,2.1,3.63349131,1.71919771,461.82,71,53.6,51.9,50.8,65.6,27.9,58.8,77.4,65.6,97.5,90.9,93.4,85.3,94.9,74.8,85.8,85.9,83.9,77.4,69.8,67.2,98.8,54.9,85,90,65.8,48.3,42.5,59.8,82.4,109.8,275705.6402,6587.948391,26668.366,22477.6061,211388.1923,8281.4888,637.2369,537.0993,5051.0918,197.885,164.6353,26668.366,22477.6061,211388.1923,8281.4888,6889.9869,637.2369,537.0993,5051.0918,197.885,164.6353,245204.6479,30500.99229,5818.809869,769.1385222,22435.928,72760.9295,116380.187,19762.457,11520.4245,2344.7219,532.414,1726.6476,2761.751,468.9715,273.3845,55.6412,22435.928,72760.9295,116380.187,19762.457,11520.4245,2344.7219,532.414,1726.6476,2761.751,468.9715,273.3845,55.6412,38454,93.8,6,51.5,59.8,47,62.3,68.6,83.2,87.5,39,73.7,79.7,2.99901842,-4.1
7/1/2003,1.4,3.81558029,1.71919771,484.11,71,53.4,52.5,51.1,65.8,26.9,58.7,77.3,65.6,97.5,90.9,93.3,85.3,94.8,74.7,85.7,85.9,83.7,78.3,69.8,68.6,98.8,54.9,85.3,90,65.8,48.5,42.1,60.9,82.4,109.8,268628.4626,6491.746317,28945.3032,20667.3621,206696.2494,8135.0536,699.4998,499.4529,4995.0761,196.5939,101.1236,28945.3032,20667.3621,206696.2494,8135.0536,4184.4942,699.4998,499.4529,4995.0761,196.5939,101.1236,269891.4012,-1262.938586,6476.875477,14.87083973,28136.866,80417.3423,126777.4707,20557.2465,12373.6949,1628.7807,675.2308,1929.8618,3042.4159,493.3345,296.9449,39.0876,28136.866,80417.3423,126777.4707,20557.2465,12373.6949,1628.7807,675.2308,1929.8618,3042.4159,493.3345,296.9449,39.0876,36653,93.8,6,51.6,60.5,47.2,62.3,68.6,83.2,87.5,39,73.7,79.7,2.92398367,0
8/1/2003,1.5,4.6031746,2.29226361,537.71,71.4,53.6,53.3,51.2,65.8,27.5,58.4,77.3,65.6,97.5,90.7,93.1,85.3,94.8,74.7,85.7,85.9,83.7,79.7,69.8,70.7,98.8,54.9,85.6,89.9,65.8,49.3,42.6,62.9,82.4,109.8,269863.6329,6485.547531,29875.7417,20500.0681,208876.6198,6957.1924,717.9943,492.6717,5019.8659,167.2,87.8157,29875.7417,20500.0681,208876.6198,6957.1924,3654.0109,717.9943,492.6717,5019.8659,167.2,87.8157,263421.8726,6441.760263,6286.918201,198.6293295,44576.5208,71058.4009,113941.5798,19313.8633,10288.5023,4243.0054,1063.8788,1695.9046,2719.3694,460.9514,245.549,101.265,44576.5208,71058.4009,113941.5798,19313.8633,10288.5023,4243.0054,1063.8788,1695.9046,2719.3694,460.9514,245.549,101.265,37376,93.6,6,51.4,61.2,47.3,62.3,68.6,83.2,87.5,39,73.7,79.7,2.02222404,-2
9/1/2003,1.8,3.29153605,1.71184023,578.98,71.3,53.7,54.8,50.9,66.2,27.4,58.1,77.4,65.6,97.5,90.7,93.1,85.3,94.8,74.8,85.8,86,83.9,79.3,69.8,70.1,98.8,54.8,85.5,89.9,65.8,49.2,42.7,62.3,82.4,109.3,293948.7546,7100.211265,31394.5486,20797.0003,228609.3651,7863.0739,758.3224,502.343,5521.9652,189.9293,127.6514,31394.5486,20797.0003,228609.3651,7863.0739,5284.7668,758.3224,502.343,5521.9652,189.9293,127.6514,264409.7193,29539.03533,6340.760655,759.4506106,28356.2496,77835.174,121429.0071,21164.9573,11725.0864,3899.2449,680.006,1866.5509,2911.9666,507.5529,281.1771,93.5071,28356.2496,77835.174,121429.0071,21164.9573,11725.0864,3899.2449,680.006,1866.5509,2911.9666,507.5529,281.1771,93.5071,39278.3,93.6,6,51.3,60,47.3,62.3,68.6,83.2,87.5,39,73.6,79.7,6.16564483,3.2
10/1/2003,2.5,2.33281493,1.42045455,639.45,71.4,53.8,55,50.9,66.2,28.1,58,77.3,65.6,97.5,90.6,92.8,85.3,94.8,75.3,86.8,87.6,83.9,78.9,70.3,69.4,98.8,54.6,85.5,90.1,65.8,49.3,43.1,61.6,82.4,108.4,297734.2196,7415.547189,32439.559,20591.4637,228703.1553,11202.5237,807.9591,512.8634,5696.2181,279.0168,119.4899,32439.559,20591.4637,228703.1553,11202.5237,4797.518,807.9591,512.8634,5696.2181,279.0168,119.4899,282434.7873,15299.43238,6984.045185,431.5020039,36721.8288,85906.6555,124730.7347,21621.2315,11654.0661,1800.2707,908.0571,2124.2991,3084.3406,534.6496,288.1817,44.5171,36721.8288,85906.6555,124730.7347,21621.2315,11654.0661,1800.2707,908.0571,2124.2991,3084.3406,534.6496,288.1817,44.5171,39214.3,93.3,6,51.6,58.5,47.5,62.3,68.6,83.2,89.8,39,73.4,79.8,6.02871474,7.2
11/1/2003,1.5,3.28638498,1.85185185,646.03,71.5,53.8,55.2,50.8,66.2,27.7,58.6,77.3,65.7,97.3,90.5,92.8,85.3,94.6,75.4,86.9,87.6,83.9,79.6,70.3,70.5,98.8,54.6,85.7,90,65.8,49.4,43,62.6,82.4,108.4,286538.9979,7212.157008,33346.1674,20963.9576,221363.6285,7765.0177,839.3196,527.6606,5571.6997,195.4447,78.0324,33346.1674,20963.9576,221363.6285,7765.0177,3100.2267,839.3196,527.6606,5571.6997,195.4447,78.0324,264089.4487,22449.54923,6597.288252,614.868756,28476.1772,87990.3907,112940.6428,22014.9865,11398.271,1268.9805,711.3709,2198.1112,2821.4,549.9622,284.7432,31.7007,28476.1772,87990.3907,112940.6428,22014.9865,11398.271,1268.9805,711.3709,2198.1112,2821.4,549.9622,284.7432,31.7007,40122,93.2,6,51.4,59.2,47.3,62.3,68.7,83.2,89.8,39,73.4,79.9,6.60120183,10.2
